Ward_code,Measurementday,Coordinator,InstitutionID,IDresponsible,Ward_code_origineel,InstitutionForm_Type_Inst,InstitutionForm_Mod_Qualityframework,Type_Ward,afkorting_type_ward,D_Age_mean_team,D_QF_Prev_ACP_mean_team,D_QF_ACP_resusication_mean_team,D_QF_ACP_life_ending_treat_mean_team,D_QF_ACP_hosp_adm_mean_team,D_QF_ACP_other_mean_team,D_QF_Prev_MR2_mean_team,D_QF_Nut_foodpreferences_mean_team,D_QF_Nut_foodpreferences_specific_mean_team,D_QF_Nut_foodpreferences_offering_mean_team,D_QF_Nut_foodpreferences_support_mean_team,D_QF_Nut_foodpreferences_time_mean_team,D_QF_Nut_foodpreferences_other_mean_team,D_QF_PU_Prev_cat2_mean_team,D_QF_Inc_toiletingplan_mean_team,D_QF_Inc_toiletingplan_preferences_mean_team,D_QF_Inc_toiletingplan_independent_mean_team,D_QF_Inc_toiletingplan_support_mean_team,D_QF_Inc_toiletingplan_materials_mean_team,D_QF_Inc_toiletingplan_other_mean_team,D_QF_Rest_Prev_mean_team,D_QF_Rest_mechanical_mean_team,D_QF_Rest_physical_mean_team,D_QF_Rest_pharmacologic_mean_team,D_QF_Rest_psych_mean_team,D_QF_Rest_electronic_mean_team,D_QF_Rest_supervision_mean_team,D_QF_Rest_seclusion_mean_team,D_QF_Rest_other_Rest_mean_team,QF_Ward_ErrorsDiscussed,QF_Ward_PU_Discussed,D_QF_Prev_ACP_mean_type_ward,D_QF_ACP_resusication_mean_type_ward,D_QF_ACP_life_ending_treat_mean_type_ward,D_QF_ACP_hosp_adm_mean_type_ward,D_QF_ACP_other_mean_type_ward,D_QF_Prev_MR2_mean_type_ward,D_QF_Nut_foodpreferences_mean_type_ward,D_QF_Nut_foodpreferences_specific_mean_type_ward,D_QF_Nut_foodpreferences_offering_mean_type_ward,D_QF_Nut_foodpreferences_support_mean_type_ward,D_QF_Nut_foodpreferences_time_mean_type_ward,D_QF_Nut_foodpreferences_other_mean_type_ward,D_QF_PU_Prev_cat2_mean_type_ward,D_QF_Inc_toiletingplan_mean_type_ward,D_QF_Inc_toiletingplan_preferences_mean_type_ward,D_QF_Inc_toiletingplan_independent_mean_type_ward,D_QF_Inc_toiletingplan_support_mean_type_ward,D_QF_Inc_toiletingplan_materials_mean_type_ward,D_QF_Inc_toiletingplan_other_mean_type_ward,D_QF_Rest_Prev_mean_type_ward,D_QF_Rest_mechanical_mean_type_ward,D_QF_Rest_physical_mean_type_ward,D_QF_Rest_pharmacologic_mean_type_ward,D_QF_Rest_psych_mean_type_ward,D_QF_Rest_electronic_mean_type_ward,D_QF_Rest_supervision_mean_type_ward,D_QF_Rest_seclusion_mean_type_ward,D_QF_Rest_other_Rest_mean_type_ward,aantal_patienten_per_ward_type,aantal_patienten_in_team,aantal_patienten_in_team_met_behandeling,QF_Ward_ErrorsDiscussed_mean_type_ward,QF_Ward_PU_Discussed_mean_type_ward,missing_per_rij,MR_Missing,ACP_ISNUL,Errors_Discussed_Missing,PU_Discussed_Missing,MAX_MISSING_ALLOWED,teveel_missing,CIW,PrimaryLast,Organisatie,Locatie,Teamnaam
366_2181_33,11/12/2019,888209,366,2181,33,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,85.4838709677419,100,100,16.1290322580645,41.9354838709677,16.1290322580645,20,38.7096774193548,6.45161290322581,12.9032258064516,3.2258064516129,3.2258064516129,22.5806451612903,3.2258064516129,54.8387096774194,6.45161290322581,9.67741935483871,35.4838709677419,38.7096774193548,12.9032258064516,3.2258064516129,3.2258064516129,0,0,0,3.2258064516129,0,0,0,0,0,93.8632619439868,99.2540587977182,53.0934620447564,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,31,21,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,888209218133,Primary Case,Stichting Land van Horne,Hornehoof - Weert,somatiek
366_2182_21,11/12/2019,888209,366,2182,21,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,84.4,100,100,10,5,5,0,50,30,30,30,35,15,5,60,20,0,25,50,15,35,25,0,0,0,5,0,0,10,0,1,93.8632619439868,99.2540587977183,53.0934620447564,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257001,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,20,2,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,888209218221,Primary Case,Stichting Land van Horne,Hushoven - Weert,somatiek
366_2182_22,11/12/2019,888209,366,2182,22,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,87.1290322580645,100,100,48.3870967741936,93.5483870967742,0,100,87.0967741935484,64.5161290322581,70.9677419354839,45.1612903225806,45.1612903225806,0,9.67741935483871,90.3225806451613,35.4838709677419,51.6129032258064,74.1935483870968,80.6451612903226,0,77.4193548387097,32.258064516129,0,0,0,58.0645161290323,0,0,0,0,0,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406639,30.2074688796681,.24896265560166,.66390041493776,4.48132780082988,1205,31,31,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,888209218222,Primary Case,Stichting Land van Horne,Hushoven - Weert,KSW PG
366_2183_101,11/12/2019,888209,366,2183,101,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,82.8666666666667,100,100,86.6666666666667,90,3.33333333333333,92.8571428571429,93.3333333333333,90,83.3333333333333,83.3333333333333,80,0,0,100,73.3333333333333,56.6666666666667,90,80,0,40,13.3333333333333,0,3.33333333333333,0,26.6666666666667,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406639,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,30,30,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8882092183101,Primary Case,Stichting Land van Horne,Nedermazehof - Weert,KSW PG
366_2184_111,11/12/2019,888209,366,2184,111,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,85.1333333333333,100,100,46.6666666666667,70,70,79.3103448275862,96.6666666666667,83.3333333333333,86.6666666666667,83.3333333333333,40,46.6666666666667,3.33333333333333,93.3333333333333,26.6666666666667,56.6666666666667,66.6666666666667,90,43.3333333333333,76.6666666666667,26.6666666666667,0,10,3.33333333333333,56.6666666666667,3.33333333333333,3.33333333333333,13.3333333333333,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406639,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,30,30,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,8882092184111,Primary Case,Stichting Land van Horne,Zuyderborgh - Weert,KSW PG
366_384_01,11/12/2019,888209,366,384,01,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,78.6666666666667,100,100,97.4358974358974,94.8717948717949,0,100,100,89.7435897435898,79.4871794871795,48.7179487179487,76.9230769230769,0,7.69230769230769,94.8717948717949,84.6153846153846,43.5897435897436,71.7948717948718,74.3589743589744,2.56410256410256,2.56410256410256,2.56410256410256,0,0,0,0,0,0,0,1,0,93.8632619439868,99.2540587977182,53.0934620447564,62.7029398859149,11.5840280824923,31.6153362664991,65.3510594100539,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,39,39,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,88820938401,Primary Case,Stichting Land van Horne,St. Martinus - Weert,Long Stay
366_384_08,11/12/2019,888209,366,384,08,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,61.9090909090909,100,100,40.9090909090909,54.5454545454545,18.1818181818182,62.5,100,63.6363636363636,95.4545454545455,95.4545454545455,63.6363636363636,0,0,86.3636363636364,31.8181818181818,31.8181818181818,72.7272727272727,72.7272727272727,0,63.6363636363636,18.1818181818182,0,4.54545454545455,0,27.2727272727273,0,9.09090909090909,27.2727272727273,0, ,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441547,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406638,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,22,22,91.304347826087,59.0163934426229,1,0,0,0,1,1,Alles ok,88820938408,Primary Case,Stichting Land van Horne,St. Martinus - Weert,Huntington KSW
366_385_51,11/12/2019,888209,366,385,51,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,84.5333333333333,100,100,93.3333333333333,100,0,96,90,53.3333333333333,53.3333333333333,73.3333333333333,40,3.33333333333333,0,96.6666666666667,26.6666666666667,33.3333333333333,73.3333333333333,86.6666666666667,0,43.3333333333333,16.6666666666667,0,0,0,23.3333333333333,0,0,20,1,1,98.3599088838268,99.2820750347384,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,30,30,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,88820938551,Primary Case,Stichting Land van Horne,Marishof - Maarheze,Afdeling PG
366_385_52,11/12/2019,888209,366,385,52,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,88.4150943396226,100,100,9.43396226415094,77.3584905660377,1.88679245283019,95.5555555555556,98.1132075471698,16.9811320754717,30.188679245283,24.5283018867925,94.3396226415094,9.43396226415094,0,90.5660377358491,28.3018867924528,24.5283018867925,56.6037735849057,86.7924528301887,11.3207547169811,32.0754716981132,32.0754716981132,0,1.88679245283019,0,0,0,0,5.66037735849057,0,0,93.8632619439867,99.2540587977182,53.0934620447564,62.702939885915,11.5840280824923,31.6153362664991,65.3510594100539,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,53,50,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,88820938552,Primary Case,Stichting Land van Horne,Marishof - Maarheze,Afdeling somatiek
366_386_13,11/12/2019,888209,366,386,13,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,85.8095238095238,100,100,95.2380952380952,100,85.7142857142857,31.5789473684211,90.4761904761905,80.9523809523809,90.4761904761905,38.0952380952381,80.9523809523809,9.52380952380952,42.8571428571429,95.2380952380952,23.8095238095238,52.3809523809524,71.4285714285714,95.2380952380952,19.047619047619,61.9047619047619,38.0952380952381,0,19.047619047619,9.52380952380952,61.9047619047619,0,0,0,1,0,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.0186915887851,76.0302775441547,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286307,.995850622406639,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,21,21,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,88820938613,Primary Case,Stichting Land van Horne,Mariënburght - Budel,KSW PG
366_386_14,11/12/2019,888209,366,386,14,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,82.9565217391304,100,100,28.2608695652174,39.1304347826087,4.34782608695652,94.5945945945946,100,2.17391304347826,19.5652173913043,30.4347826086957,100,8.69565217391304,0,95.6521739130435,4.34782608695652,6.52173913043478,47.8260869565217,86.9565217391304,17.3913043478261,30.4347826086957,30.4347826086957,0,0,0,0,0,0,0,0,1,93.8632619439868,99.2540587977182,53.0934620447564,62.702939885915,11.5840280824923,31.6153362664991,65.3510594100539,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,46,40,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,88820938614,Primary Case,Stichting Land van Horne,Mariënburght - Budel,Somatiek
366_386_15,11/12/2019,888209,366,386,15,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,85.7857142857143,100,96.4285714285714,92.8571428571429,89.2857142857143,7.14285714285714,96.2962962962963,60.7142857142857,35.7142857142857,50,46.4285714285714,35.7142857142857,7.14285714285714,3.57142857142857,78.5714285714286,21.4285714285714,32.1428571428571,53.5714285714286,67.8571428571429,3.57142857142857,53.5714285714286,28.5714285714286,0,14.2857142857143,0,28.5714285714286,0,3.57142857142857,3.57142857142857,1,1,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,28,28,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,88820938615,Primary Case,Stichting Land van Horne,Mariënburght - Budel,Afdeling PG
366_387_71,11/12/2019,888209,366,387,71,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,84.8125,68.75,100,90.9090909090909,100,0,86.2068965517241,25,9.375,3.125,9.375,6.25,18.75,6.25,84.375,53.125,53.125,59.375,81.25,3.125,40.625,37.5,0,0,0,0,0,0,9.375,1, ,93.8632619439868,99.2540587977182,53.0934620447564,62.7029398859149,11.5840280824923,31.6153362664991,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,32,30,94.3548387096774,79.4117647058823,1,0,0,0,1,1,Alles ok,88820938771,Primary Case,Stichting Land van Horne,Rust in Roy - Stramproy,Somatiek
366_387_72,11/12/2019,888209,366,387,72,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,83.7307692307692,100,100,53.8461538461538,96.1538461538462,0,88.4615384615385,100,50,69.2307692307692,50,30.7692307692308,26.9230769230769,0,92.3076923076923,15.3846153846154,50,65.3846153846154,84.6153846153846,3.84615384615385,57.6923076923077,15.3846153846154,0,3.84615384615385,0,38.4615384615385,0,0,15.3846153846154,1, ,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,26,26,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,88820938772,Primary Case,Stichting Land van Horne,Rust in Roy - Stramproy,Afdeling PG
366_388_91,11/12/2019,888209,366,388,91,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,86.36,100,100,100,100,0,0,0,0,0,0,0,0,0,96,12,28,12,68,8,76,32,0,4,0,44,0,0,0,1,1,97.6763485477178,99.4052676295667,51.9116397621071,70.0934579439252,15.802888700085,44.018691588785,76.0302775441547,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.05394190871369,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.829875518672199,9.46058091286308,.995850622406638,30.207468879668,.24896265560166,.66390041493776,4.48132780082987,1205,25,25,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,88820938891,Primary Case,Stichting Land van Horne,St. Joseph - Nederweert,"KSW PG a, b, c, d"
366_388_92,11/12/2019,888209,366,388,92,InstitutionType_NursingHome,yes,kleinschalig wonen - somatiek,Som/kl,84.4782608695652,100,100,30.4347826086957,82.6086956521739,17.3913043478261,0,100,43.4782608695652,69.5652173913043,73.9130434782609,52.1739130434783,0,8.69565217391304,100,52.1739130434783,26.0869565217391,100,100,0,26.0869565217391,21.7391304347826,0,0,0,8.69565217391304,0,0,0,1,1,100,98.8636363636363,31.8181818181818,43.1818181818182,5.68181818181818,12.987012987013,87.5,54.5454545454545,35.2272727272727,64.7727272727273,44.3181818181818,4.54545454545454,8.04597701149425,85.2272727272727,42.0454545454546,10.2272727272727,69.3181818181818,75,2.27272727272727,17.0454545454545,6.81818181818181,0,1.13636363636364,0,9.09090909090909,0,0,1.13636363636364,88,23,23,100,55.5555555555556,0,0,0,0,0,0,Alles ok,88820938892,Primary Case,Stichting Land van Horne,St. Joseph - Nederweert,KSW somatiek
366_388_94,11/12/2019,888209,366,388,94,InstitutionType_NursingHome,yes,kleinschalig wonen - psychogeriatrie,PG/kl,85.0277777777778,100,100,86.1111111111111,97.2222222222222,2.77777777777778,91.1764705882353,77.7777777777778,41.6666666666667,11.1111111111111,36.1111111111111,2.77777777777778,0,5.55555555555556,97.2222222222222,5.55555555555556,2.77777777777778,25,94.4444444444444,0,52.7777777777778,2.77777777777778,0,13.8888888888889,0,50,0,0,8.33333333333333,1,1,97.6763485477178,99.4052676295667,51.911639762107,70.0934579439252,15.802888700085,44.018691588785,76.0302775441548,57.5103734439834,48.0497925311203,45.3112033195021,40.6639004149378,7.0539419087137,4.02010050251256,83.1799163179916,33.3609958506224,28.3817427385892,53.3609958506224,67.9668049792531,6.14107883817427,45.0622406639004,15.7676348547718,.8298755186722,9.46058091286308,.995850622406639,30.2074688796681,.24896265560166,.66390041493776,4.48132780082988,1205,36,36,91.304347826087,59.0163934426229,0,0,0,0,0,0,Alles ok,88820938894,Primary Case,Stichting Land van Horne,St. Joseph - Nederweert,"KSW PG e, f, g, h, i"
366_389_61,11/12/2019,888209,366,389,61,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,85.9666666666667,100,98.3333333333333,56.6666666666667,61.6666666666667,8.33333333333333,40.4761904761905,81.6666666666667,50,36.6666666666667,31.6666666666667,68.3333333333333,10,6.66666666666667,93.3333333333333,75,43.3333333333333,68.3333333333333,51.6666666666667,0,28.3333333333333,21.6666666666667,0,0,0,6.66666666666667,0,0,3.33333333333333,0,0,93.8632619439867,99.2540587977182,53.0934620447564,62.702939885915,11.5840280824923,31.6153362664991,65.3510594100539,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,60,44,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,88820938961,Primary Case,Stichting Land van Horne, Hieronymus - Weert,Somatiek
366_567_83,11/12/2019,888209,366,567,83,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,85.4,100,100,2.85714285714286,17.1428571428571,28.5714285714286,90.9090909090909,25.7142857142857,8.57142857142857,2.85714285714286,5.71428571428571,8.57142857142857,2.85714285714286,0,37.1428571428571,2.85714285714286,5.71428571428571,20,34.2857142857143,0,37.1428571428571,20,0,5.71428571428571,2.85714285714286,5.71428571428571,0,0,11.4285714285714,1,0,98.3599088838268,99.2820750347384,74.0620657711904,76.2621584066697,13.8953219082909,32.3550812515159,73.8633714152484,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650138,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,35,35,95.067264573991,87.9581151832461,0,0,0,0,0,0,Alles ok,88820956783,Primary Case,Stichting Land van Horne,Ververshof - Weert,PG 1 en 2
366_567_84,11/12/2019,888209,366,567,84,InstitutionType_NursingHome,yes,psychogeriatrische afdeling,PG,86.5416666666667,100,95.8333333333333,70.8333333333333,87.5,0,0,12.5,4.16666666666667,4.16666666666667,0,0,4.16666666666667,0,75,8.33333333333333,45.8333333333333,4.16666666666667,66.6666666666667,0,12.5,8.33333333333333,0,0,0,0,0,0,4.16666666666667,1, ,98.3599088838268,99.2820750347383,74.0620657711904,76.2621584066698,13.8953219082909,32.3550812515159,73.8633714152483,43.257403189066,43.4168564920274,37.9726651480638,34.7380410022779,13.2574031890661,2.30435774583618,81.9559228650137,38.5421412300683,29.4533029612756,52.6879271070615,66.2186788154898,3.55353075170843,41.867881548975,15.5353075170843,.273348519362187,14.4874715261959,.683371298405467,20.9567198177677,.797266514806378,1.07061503416857,6.5375854214123,4390,24,24,95.067264573991,87.9581151832461,1,0,0,0,1,1,Alles ok,88820956784,Primary Case,Stichting Land van Horne,Ververshof - Weert,PG 3 en 4
366_714_131,11/12/2019,888209,366,714,131,InstitutionType_NursingHome,yes,somatische verblijfsafdeling,Som,84.3461538461538,100,100,50,65.3846153846154,7.69230769230769,0,92.3076923076923,38.4615384615385,46.1538461538462,34.6153846153846,57.6923076923077,26.9230769230769,3.84615384615385,84.6153846153846,15.3846153846154,23.0769230769231,69.2307692307692,80.7692307692308,0,42.3076923076923,30.7692307692308,0,3.84615384615385,0,15.3846153846154,0,0,0,1,0,93.8632619439868,99.2540587977183,53.0934620447564,62.7029398859149,11.5840280824923,31.615336266499,65.351059410054,33.1960461285008,33.2784184514003,29.159802306425,41.6392092257002,12.2322899505766,4.95662949194548,69.904919388177,30.0658978583196,20.0988467874794,42.5864909390445,56.9604612850082,6.79571663920923,16.9686985172982,14.332784184514,.0411861614497529,1.77100494233937,.123558484349259,3.21252059308072,.123558484349259,.0823723228995058,1.44151565074135,2428,26,20,94.3548387096774,79.4117647058823,0,0,0,0,0,0,Alles ok,888209714131,Primary Case,Stichting Land van Horne,Witven - Someren,Somatiek
